EmployeeID,Days_Worked,Absences,Long_Days,Avg_Work_Hours
2510,238,23,238,8.71812324929972
2511,235,26,135,8.025100472813238
2512,244,17,0,6.611040528233151
2513,240,21,4,7.37671412037037
2514,244,17,0,6.598882058287796
2515,239,22,5,7.410872849837285
2516,235,26,235,10.678910165484634
2517,232,29,0,7.227091714559387
2518,226,35,0,7.074631268436578
2519,229,32,10,7.494165453663269
2520,243,18,25,7.611939871970736
2521,243,18,243,9.500636716963877
2522,237,24,0,6.115757149554618
2523,245,16,245,9.615240362811791
2524,229,32,25,7.631033478893741
2525,238,23,0,6.141918767507002
2526,246,15,245,8.672918925022584
2527,226,35,0,7.199625122910521
2528,241,20,241,10.682005532503457
2529,243,18,0,7.031896433470507
2530,245,16,245,10.221362811791384
2531,243,18,37,7.692630315500686
2532,229,32,17,7.596130519165453
2533,239,22,0,6.496671315667132
2534,234,27,0,6.1155828584995255
2535,237,24,1,7.192263244256916
2536,234,27,39,7.716707027540361
2537,246,15,132,8.041272583559168
2538,233,28,0,6.596468764902242
2539,242,19,242,10.426699954086319
2540,228,33,74,7.880292397660819
2541,226,35,0,7.124595624385448
2542,237,24,105,7.963377871542429
2543,227,34,0,6.286693587860988
2544,229,32,0,6.085625909752547
2545,229,32,222,8.599234594856865
2546,240,21,89,7.8881041666666665
2547,236,25,34,7.678046139359698
2548,231,30,0,6.535387205387205
2549,226,35,0,6.190505162241887
2550,241,20,0,6.993290686952513
2551,243,18,36,7.683623685413808
2552,242,19,242,10.50865587695133
2553,230,31,230,9.496987922705314
2554,243,18,11,7.516973022405121
2555,231,30,140,8.095313852813852
2556,242,19,1,7.075585399449036
2557,230,31,226,8.70323188405797
2558,242,19,242,10.515715105601469
2559,238,23,1,7.114031279178338
2560,231,30,0,6.537147667147667
2561,228,33,0,6.808731725146199
2562,241,20,241,9.306218303365608
2563,231,30,20,7.593683261183261
2564,243,18,0,7.185576131687243
2565,232,29,0,7.078182471264368
2566,231,30,231,10.214114959114958
2567,240,21,0,6.8956180555555555
2568,236,25,3,7.319204331450094
2569,233,28,0,6.396317358130663
2570,230,31,9,7.415789855072464
2571,239,22,204,8.317417480241748
2572,244,17,244,9.213606557377048
2573,228,33,0,6.783251705653021
2574,243,18,0,6.094803383630544
2575,243,18,57,7.7881630086877
2576,238,23,0,6.3669327731092435
2577,237,24,237,10.595948195030473
2578,244,17,0,6.790143442622951
2579,230,31,0,6.2782693236714975
2580,245,16,3,7.282654195011338
2581,244,17,244,8.898696493624772
2582,239,22,239,9.392832403533241
2583,237,24,0,5.995739568682606
2584,232,29,86,7.906703783524904
2585,243,18,0,7.018032693187013
2586,238,23,238,10.800123716153127
2587,235,26,235,9.88089598108747
2588,235,26,235,10.220263593380615
2589,240,21,17,7.61587962962963
2590,238,23,0,6.336143790849673
2591,235,26,231,8.703656028368794
2592,232,29,0,6.4536290708812265
2593,236,25,0,6.594681026365348
2594,229,32,0,6.666081999029597
2595,243,18,243,9.78247256515775
2596,240,21,0,7.088763888888889
2597,232,29,0,5.997830459770115
2598,240,21,0,6.761289351851852
2599,227,34,0,6.794783406754772
2600,232,29,46,7.750866858237547
2601,233,28,0,6.60344301382928
2602,239,22,0,6.878268247326825
2603,233,28,0,6.291164759179781
2604,234,27,2,7.1801578822412155
2605,240,21,239,8.805177083333332
2606,231,30,97,7.9143746993747
2607,244,17,6,7.296955828779599
2608,236,25,236,10.304995291902072
2609,235,26,235,10.803005910165485
2610,229,32,89,7.91128699660359
2611,232,29,80,7.88844228927203
2612,230,31,10,7.4919927536231885
2613,239,22,121,8.016118084611808
2614,237,24,186,8.237924285044539
2615,242,19,242,10.800426997245179
2616,243,18,0,6.100789894833105
2617,233,28,0,6.5954124940391035
2618,229,32,0,6.112748665696263
2619,230,31,230,10.46367270531401
2620,242,19,0,6.87842056932966
2621,230,31,0,6.989227053140096
2622,230,31,59,7.8108961352657005
2623,241,20,0,6.2057952973720605
2624,236,25,0,6.186274717514125
2625,241,20,0,6.082886122637159
2626,230,31,230,10.186044685990337
2627,235,26,68,7.804060283687943
2628,235,26,0,6.20551536643026
2629,241,20,92,7.88748847395113
2630,241,20,0,7.20173928077455
2631,243,18,0,6.505002286236854
2632,237,24,237,9.820030473511485
2633,237,24,43,7.692067510548523
2634,233,28,0,7.175159752026706
2635,242,19,242,10.434484618916436
2636,243,18,0,6.435723593964335
2637,235,26,126,8.021547281323878
2638,237,24,237,9.09485935302391
2639,241,20,0,7.001826878745966
2640,243,18,0,6.184851394604481
2641,230,31,0,6.001692028985507
2642,240,21,127,8.016600694444444
2643,230,31,123,8.024595410628018
2644,242,19,87,7.8913028007346195
2645,239,22,239,9.417802185030219
2646,232,29,129,8.030438218390804
2647,243,18,0,6.812064471879287
2648,246,15,246,10.769022131887986
2649,232,29,179,8.209698275862069
2650,226,35,0,6.314996312684366
2651,233,28,106,7.957643061516452
2652,229,32,61,7.830423338185347
2653,238,23,69,7.825021008403361
2654,234,27,0,6.62011158594492
2655,233,28,233,10.876961134954698
2656,236,25,5,7.3782815442561205
2657,236,25,0,6.812821327683616
2658,236,25,57,7.812496468926554
2659,231,30,5,7.357590187590187
2660,242,19,35,7.69374655647383
2661,238,23,1,7.083069561157797
2662,237,24,0,6.697839896858884
2663,241,20,241,10.48613070539419
2664,244,17,0,6.913981102003643
2665,235,26,1,7.196671394799055
2666,240,21,0,6.297541666666667
2667,233,28,0,6.082725321888413
2668,233,28,0,6.21671196948021
2669,245,16,220,8.381166666666667
2670,230,31,11,7.506722222222222
2671,228,33,0,6.899807504873294
2672,238,23,238,9.795089869281046
2673,226,35,0,6.116676499508358
2674,234,27,234,9.596655982905983
2675,233,28,10,7.494827134000953
2676,235,26,1,7.26115721040189
2677,228,33,13,7.523019005847954
2678,244,17,37,7.697297358834244
2679,244,17,0,5.987375910746812
2680,239,22,239,9.295790330079033
2681,234,27,0,6.415900997150998
2682,231,30,0,6.470493025493026
2683,237,24,230,8.594232301922176
2684,228,33,0,6.697707115009746
2685,231,30,209,8.492027417027417
2686,231,30,231,9.517201779701779
2687,242,19,0,6.3870397153351695
2688,237,24,2,7.246658462259728
2689,239,22,239,9.969735006973501
2690,234,27,0,6.396685660018993
2691,241,20,111,7.990215537113877
2692,227,34,58,7.820515173764072
2693,236,25,9,7.497904896421845
2694,232,29,232,10.72930316091954
2695,239,22,0,6.335467224546723
2696,232,29,16,7.589471982758621
2697,243,18,243,10.514124371284865
2698,229,32,125,8.0110807860262
2699,233,28,233,10.69983190271817
2700,244,17,244,9.987742486338798
2701,238,23,122,8.013222455648926
2702,238,23,238,9.679868113912232
2703,235,26,1,6.901887706855792
2704,228,33,0,6.500812621832359
2705,244,17,0,6.120792349726776
2706,231,30,0,5.9806673881673875
2707,245,16,55,7.7862403628117915
2708,241,20,6,7.499900875979714
2709,243,18,243,9.491586648376773
2710,234,27,0,6.884506172839506
2711,238,23,0,7.094737394957983
2712,237,24,115,8.01465541490858
2713,238,23,0,6.460929038281979
2714,238,23,230,8.498006535947711
2715,242,19,0,6.097253213957759
2716,238,23,0,6.489479458450046
2717,242,19,242,9.689935720844812
2718,244,17,0,6.499559426229508
2719,239,22,238,8.894330543933053
2720,236,25,0,7.104071327683616
2721,230,31,230,9.130807971014494
2722,235,26,0,6.599109929078014
2723,238,23,0,6.1866900093370685
2724,239,22,17,7.5895013947001395
2725,242,19,42,7.700121671258035
2726,231,30,0,6.773530543530543
2727,243,18,0,6.813341335162322
2728,239,22,0,6.006660855416086
2729,235,26,48,7.779143026004728
2730,230,31,0,6.083371980676328
2731,231,30,231,9.295620490620491
2732,238,23,0,6.919921802054155
2733,234,27,234,9.309293684710351
2734,241,20,241,10.671643614568925
2735,237,24,237,9.391213080168777
2736,234,27,234,9.484306742640076
2737,240,21,240,10.19218287037037
2738,245,16,188,8.223002267573696
2739,230,31,0,6.477757246376812
2740,245,16,244,8.797342403628118
2741,227,34,0,6.0799437102300535
2742,234,27,6,7.412775403608737
2743,234,27,153,8.112133190883192
2744,228,33,0,6.184593079922027
2745,245,16,245,9.529191609977325
2746,240,21,0,6.9034710648148145
2747,238,23,0,6.0043942577030815
2748,230,31,152,8.11756763285024
2749,240,21,0,7.211824074074074
2750,238,23,0,6.770771475256769
2751,233,28,0,6.08270863137816
2752,240,21,240,8.87298726851852
2753,236,25,0,6.809138418079097
2754,242,19,51,7.797563131313131
2755,239,22,0,6.308999302649931
2756,235,26,13,7.5021654846335695
2757,236,25,0,7.192458804143126
2758,243,18,0,6.103305898491083
2759,227,34,0,6.036447626040137
2760,229,32,229,8.942251334303736
2761,228,33,0,6.592121101364522
2762,233,28,233,10.29169289461135
2763,231,30,231,9.193685666185667
2764,232,29,85,7.903942768199234
2765,228,33,0,6.689085038986355
2766,240,21,240,8.799516203703705
2767,227,34,102,7.969375917767988
2768,237,24,0,6.303037974683544
2769,242,19,0,6.400710514233242
2770,242,19,0,6.680548668503214
2771,242,19,18,7.580297291092746
2772,235,26,0,6.2123274231678485
2773,240,21,2,7.393092592592593
2774,247,14,247,10.108070175438597
2775,233,28,139,8.0854113018598
2776,244,17,244,9.029782559198543
2777,235,26,3,7.266001182033096
2778,236,25,23,7.6289959981167605
2779,237,24,56,7.780240271917487
2780,230,31,0,5.9836557971014495
2781,244,17,0,7.103534836065574
2782,240,21,0,6.709030092592593
2783,245,16,245,10.150894557823129
2784,229,32,99,7.979950266860747
2785,233,28,233,10.725876251788268
2786,243,18,14,7.589314128943759
2787,233,28,49,7.763286838340487
2788,235,26,0,7.192599290780142
2789,247,14,247,9.614590643274855
2790,238,23,229,8.532735760971056
2791,230,31,37,7.7015386473429945
2792,230,31,0,6.311839371980676
2793,242,19,10,7.474746326905417
2794,232,29,171,8.195805795019156
2795,233,28,143,8.075190748688602
2796,231,30,0,6.530900673400674
2797,227,34,0,6.0196475770925115
2798,229,32,0,6.219499029597283
2799,229,32,80,7.892017224648229
2800,245,16,122,8.026875283446712
2801,232,29,8,7.506159003831417
2802,244,17,243,8.667025273224043
2803,237,24,85,7.911322081575246
2804,231,30,0,6.736566859066859
2805,236,25,236,9.003661723163843
2806,236,25,0,6.718495762711864
2807,233,28,222,8.396202908917502
2808,228,33,40,7.718274853801169
2809,238,23,22,7.566837068160597
2810,239,22,239,9.410347512784751
2811,231,30,0,6.39757696007696
2812,235,26,1,7.196874704491726
2813,245,16,120,7.990022675736961
2814,229,32,0,7.084341339155749
2815,240,21,217,8.386093749999999
2816,243,18,150,8.089008916323731
2817,234,27,70,7.87903371320038
2818,245,16,0,6.792215419501134
2819,238,23,1,7.193490896358543
2820,236,25,106,7.93308615819209
2821,241,20,52,7.785092208390964
2822,229,32,229,10.030638039786512
2823,242,19,90,7.915311065197429
2824,234,27,7,7.409882478632478
2825,229,32,229,10.426072295002426
2826,243,18,0,6.693944901691815
2827,231,30,0,6.489492544492544
2828,230,31,0,6.674859903381643
2829,234,27,0,6.430403608736943
2830,235,26,1,7.281752955082743
2831,235,26,125,7.996069739952719
2832,238,23,0,6.412936507936507
2833,236,25,0,7.022685969868173
2834,235,26,2,7.3577151300236405
2835,235,26,235,10.932706855791963
2836,242,19,0,6.843852157943067
2837,243,18,83,7.894804526748971
2838,240,21,0,6.118706018518519
2839,228,33,22,7.583658625730995
2840,240,21,240,9.953753472222221
2841,229,32,0,6.194080543425521
2842,228,33,0,7.026667884990253
2843,242,19,41,7.703482552800734
2844,230,31,0,6.2832463768115945
2845,233,28,0,6.489963042441583
2846,235,26,235,10.88718439716312
2847,245,16,245,10.613379818594105
2848,243,18,0,6.223148148148148
2849,232,29,0,6.183541666666667
2850,239,22,0,6.886836355183636
2851,243,18,0,6.278257887517146
2852,228,33,0,6.930907651072125
2853,239,22,239,8.924711761971176
2854,229,32,11,7.514374090247453
2855,236,25,2,7.428980696798494
2856,242,19,0,6.828885445362718
2857,242,19,158,8.11569214876033
2858,242,19,200,8.298600780532599
2859,242,19,0,6.8169341138659325
2860,240,21,2,7.1971643518518515
2861,231,30,0,6.8578174603174595
2862,238,23,88,7.900873015873016
2863,241,20,241,10.368086675887506
2864,230,31,0,6.208591787439613
2865,235,26,235,10.05429196217494
2866,229,32,0,6.77911814653081
2867,235,26,0,6.132815602836879
2868,240,21,14,7.506620370370371
2869,230,31,0,6.2197065217391305
2870,242,19,0,6.09393365472911
2871,238,23,0,6.819717553688142
2872,243,18,5,7.382190214906265
2873,226,35,0,6.266114798426745
2874,245,16,14,7.528170068027211
2875,238,23,238,8.999426937441642
2876,231,30,122,8.014231601731602
2877,237,24,0,6.208377871542429
2878,237,24,237,10.083961556493202
2879,232,29,0,6.1174161877394635
2880,239,22,0,6.392047884704788
2881,225,36,0,6.299181481481481
2882,234,27,1,7.283589743589743
2883,239,22,0,6.521139005113901
2884,245,16,245,9.59264058956916
2885,237,24,237,10.514044772620721
2886,245,16,245,10.400431972789116
2887,230,31,204,8.400432367149758
2888,238,23,0,6.715693277310924
2889,230,31,217,8.494217391304348
2890,231,30,9,7.506036556036555
2891,234,27,0,6.108284662867996
2892,236,25,0,6.019111346516007
2893,244,17,69,7.798501821493625
2894,235,26,124,8.02510401891253
2895,228,33,0,6.187480506822612
2896,239,22,0,6.688292654579265
2897,238,23,223,8.48314309056956
2898,236,25,236,9.080530838041431
2899,239,22,1,7.004625755462576
2900,238,23,59,7.803890056022409
2901,245,16,0,6.583583900226757
2902,239,22,0,6.371495815899581
2903,238,23,25,7.622738095238095
2904,239,22,12,7.508465829846583
2905,232,29,232,10.113996647509579
2906,232,29,0,6.934340277777777
2907,243,18,0,5.972023319615912
2908,236,25,0,6.214212570621468
2909,229,32,1,7.020965550703542
2910,240,21,0,6.28642361111111
2911,237,24,0,5.982920768870136
2912,241,20,218,8.36599815583218
2913,232,29,2,7.386176963601533
2914,233,28,0,6.401950405340963
2915,235,26,0,6.696338061465721
2916,244,17,38,7.682673041894354
2917,230,31,230,10.900699275362319
2918,238,23,238,9.317622549019609
2919,241,20,1,7.10071346242508
2920,230,31,229,8.800496376811594
2921,241,20,125,8.019951590594744
2922,234,27,234,10.182786087369422
2923,240,21,0,6.318539351851852
2924,236,25,0,6.210912193973635
2925,237,24,0,6.091800281293952
2926,238,23,3,7.3476493930905695
2927,232,29,0,6.942974137931034
2928,243,18,2,7.324519890260631
2929,226,35,0,6.760009832841691
2930,244,17,0,6.393331056466303
2931,245,16,26,7.593826530612245
2932,234,27,117,8.004546533713201
2933,233,28,0,7.07385431568908
2934,231,30,6,7.441578884078884
2935,243,18,2,7.301593507087334
2936,229,32,223,8.51441897137312
2937,226,35,0,6.081796951819076
2938,241,20,47,7.718641078838175
2939,243,18,243,9.495627572016462
2940,244,17,0,7.01772427140255
2941,231,30,6,7.420300625300626
2942,237,24,40,7.702797702766057
2943,238,23,0,7.0129084967320265
2944,232,29,1,7.221461925287356
2945,236,25,110,7.9793561676082865
2946,238,23,238,10.815976890756302
2947,236,25,0,6.895297787193974
2948,228,33,0,6.726156189083821
2949,243,18,2,7.226828989483311
2950,242,19,0,7.08512741046832
2951,243,18,228,8.40964906264289
2952,236,25,0,7.072117467043315
2953,240,21,240,9.27186226851852
2954,244,17,244,9.422889344262295
2955,226,35,0,6.066950589970502
2956,238,23,0,6.701199813258637
2957,232,29,0,6.594208572796935
2958,246,15,246,11.001878952122855
2959,234,27,0,7.030591168091168
2960,246,15,246,9.294923215898825
2961,237,24,20,7.546754571026724
2962,229,32,0,5.9777025715672
2963,228,33,197,8.349351851851852
2964,227,34,0,6.814167890357317
2965,227,34,1,7.103465491923642
2966,229,32,229,9.400733867054829
2967,242,19,242,11.00306473829201
2968,229,32,22,7.611183891314895
2969,233,28,233,11.021406771578446
2970,236,25,0,6.781370056497176
2971,244,17,244,10.13693533697632
2972,234,27,0,6.700665954415955
2973,231,30,231,10.511506734006733
2974,237,24,0,6.1994655414908575
2975,242,19,0,6.5930073461891645
2976,234,27,234,10.273392687559353
2977,237,24,237,10.029451476793248
2978,228,33,0,6.0334113060428844
2979,231,30,0,6.770954785954785
2980,241,20,35,7.696398109727985
2981,235,26,0,7.18869976359338
2982,238,23,23,7.606370214752567
2983,238,23,0,6.925646591970121
2984,237,24,0,6.973782231598688
2985,237,24,1,7.201891701828411
2986,241,20,0,7.210875979714154
2987,246,15,20,7.600149051490515
2988,231,30,67,7.826676286676286
2989,238,23,0,6.953546918767507
2990,226,35,0,6.88454523107178
2991,242,19,242,10.898085399449036
2992,234,27,234,9.100579297245964
2993,240,21,0,6.827082175925926
2994,233,28,3,7.299360991893181
2995,241,20,234,8.61594744121715
2996,241,20,0,6.763073997233748
2997,239,22,239,10.997257089725709
2998,231,30,36,7.680348725348725
2999,237,24,237,9.991833098921706
3000,230,31,87,7.913886473429952
3001,244,17,244,10.689522996357013
3002,239,22,239,10.529409576940958
3003,241,20,241,10.103739050253573
3004,235,26,0,6.624016548463357
3005,231,30,10,7.500045695045695
3006,240,21,240,10.722796296296297
3007,225,36,0,6.20279012345679
3008,238,23,0,6.587253734827264
3009,233,28,0,6.085376728659991
3010,235,26,235,10.018378250591017
3011,233,28,7,7.38912970910825
3012,239,22,0,6.50920269642027
3013,230,31,0,6.316731884057971
3014,234,27,234,9.298370132953467
3015,241,20,0,6.113697556477639
3016,227,34,0,7.199790748898678
3017,232,29,1,7.089812021072797
3018,244,17,244,9.893391393442624
3019,237,24,237,10.506102906704173
3020,244,17,0,6.917478369763206
3021,240,21,27,7.593638888888889
3022,234,27,0,6.125528252611586
3023,238,23,0,6.0287616713352
3024,237,24,237,8.990253164556963
3025,245,16,245,10.400454648526077
3026,235,26,207,8.375703309692671
3027,231,30,90,7.913146945646946
3028,239,22,0,7.131063458856346
3029,238,23,238,9.68606325863679
3030,240,21,57,7.781565972222222
3031,230,31,0,6.323136473429951
3032,236,25,0,6.295467278719397
3033,239,22,237,8.775288238028823
3034,231,30,41,7.719472101972102
3035,230,31,3,7.304210144927536
3036,239,22,239,10.815693863319387
3037,231,30,231,10.423221500721501
3038,240,21,0,5.980144675925926
3039,243,18,0,6.077879515317787
3040,235,26,145,8.080786052009456
3041,227,34,2,7.304043073910916
3042,230,31,1,7.088579710144927
3043,227,34,0,6.295064855604504
3044,240,21,156,8.112756944444445
3045,238,23,113,7.990563725490196
3046,240,21,240,10.470368055555555
3047,230,31,125,8.02378502415459
3048,239,22,0,6.10015690376569
3049,236,25,26,7.621844397363465
3050,240,21,1,6.919409722222222
3051,236,25,236,9.277705979284368
3052,248,13,248,10.785730286738351
3053,243,18,0,5.978644261545496
3054,245,16,55,7.767982993197278
3055,245,16,28,7.7136485260770975
3056,234,27,0,6.20977207977208
3057,235,26,0,7.11750354609929
3058,239,22,71,7.829485123198512
3059,234,27,17,7.598457977207977
3060,244,17,0,6.036071265938069
3061,232,29,232,9.121058429118774
3062,243,18,239,8.711053955189758
3063,247,14,247,10.002121007647323
3064,226,35,0,6.882211160275319
3065,231,30,0,6.9786171236171235
3066,241,20,0,6.301039649608114
3067,235,26,0,6.397997635933806
3068,234,27,166,8.179294871794871
3069,233,28,0,6.481071769194087
3070,235,26,0,6.71229196217494
3071,246,15,18,7.534024390243902
3072,243,18,243,9.865617283950616
3073,235,26,8,7.4287553191489355
3074,234,27,10,7.496623931623931
3075,229,32,0,5.990690198932557
3076,235,26,0,6.85219621749409
3077,226,35,0,6.1033751229105215
3078,244,17,38,7.7028631602914395
3079,233,28,233,8.903843586075347
3080,230,31,230,10.906502415458938
3081,242,19,242,10.685216942148761
3082,240,21,1,7.138725694444444
3083,245,16,245,8.98591836734694
3084,227,34,9,7.440674253548703
3085,237,24,13,7.581409985935302
3086,236,25,0,6.603824152542373
3087,235,26,0,6.203099290780141
3088,237,24,0,6.4915693858415375
3089,233,28,173,8.206621363853124
3090,242,19,0,6.792599862258953
3091,240,21,4,7.300627314814815
3092,242,19,0,6.798831496786042
3093,244,17,4,7.315416666666667
3094,236,25,0,6.205156544256121
3095,236,25,20,7.580708568738229
3096,233,28,0,6.615400572246066
3097,241,20,241,10.635645458736745
3098,232,29,0,6.200646551724137
3099,234,27,231,8.592567663817665
3100,232,29,0,6.006141044061303
3101,229,32,0,6.303130761766133
3102,242,19,86,7.906804407713499
3103,233,28,2,7.181322126847878
3104,228,33,0,6.599958576998051
3105,236,25,97,7.9253648775894545
3106,240,21,0,6.711006944444445
3107,228,33,0,6.319523635477583
3108,230,31,1,7.219125603864734
3109,229,32,0,6.288169577874818
3110,240,21,0,7.198991898148148
3111,240,21,62,7.784305555555556
3112,231,30,0,6.780565175565176
3113,239,22,0,6.487327986982799
3114,236,25,41,7.7066478342749525
3115,230,31,21,7.56542270531401
3116,242,19,242,9.194820936639118
3117,231,30,0,6.413506493506493
3118,241,20,228,8.488653757491932
3119,239,22,0,6.980869363086936
3120,238,23,0,6.498657796451915
3121,237,24,237,8.896620956399437
3122,237,24,0,6.606826066572902
3123,234,27,234,11.012135565052231
3124,228,33,55,7.799356725146199
3125,239,22,0,7.2011238958623895
3126,233,28,0,6.430002384358608
3127,237,24,0,6.771397093295827
3128,229,32,9,7.418745754488113
3129,239,22,0,6.181212226871223
3130,239,22,0,6.007819618781962
3131,233,28,2,7.32916785884597
3132,239,22,1,7.065051139005114
3133,245,16,243,8.68571088435374
3134,231,30,231,10.796660654160656
3135,231,30,3,7.365032467532467
3136,237,24,237,9.178884200656352
3137,231,30,7,7.425431697931698
3138,229,32,6,7.4132265890344495
3139,241,20,0,6.695462194559705
3140,235,26,235,9.204595744680852
3141,228,33,0,6.857323343079922
3142,229,32,229,9.29387554585153
3143,236,25,0,5.988631120527307
3144,229,32,0,6.2932205240174675
3145,242,19,0,6.3876744719926535
3146,232,29,229,8.699645593869732
3147,234,27,8,7.397629392212726
3148,233,28,0,6.240668812589413
3149,245,16,37,7.72220068027211
3150,236,25,9,7.506805555555556
3151,237,24,237,9.07803094233474
3152,240,21,0,5.98072800925926
3153,228,33,0,5.993148148148148
3154,233,28,0,6.010115641392465
3155,241,20,0,6.8842312125403415
3156,247,14,247,10.810944669365721
3157,242,19,242,9.029714187327823
3158,240,21,2,7.4096365740740735
3159,228,33,0,6.796458333333333
3160,237,24,0,6.80873417721519
3161,231,30,5,7.404134199134199
3162,237,24,237,10.791623300515704
3163,242,19,0,6.91139233241506
3164,244,17,244,8.937468123861565
3165,235,26,0,6.717291962174941
3166,234,27,82,7.893947056030389
3167,237,24,0,6.314440928270042
3168,240,21,87,7.891020833333333
3169,244,17,244,8.928014571949
3170,239,22,0,7.145572989307299
3171,228,33,9,7.480773635477583
3172,237,24,234,8.685696202531647
3173,242,19,0,6.786083562901744
3174,238,23,238,9.060249766573296
3175,237,24,0,7.013436474449132
3176,241,20,0,6.716417704011065
3177,238,23,218,8.410260270774977
3178,230,31,0,6.512541062801932
3179,240,21,0,7.165077546296296
3180,242,19,238,8.711613865932048
3181,229,32,0,5.9946639980591945
3182,239,22,2,7.303262436076244
3183,243,18,243,9.408271604938271
3184,237,24,2,7.319099859353023
3185,242,19,0,7.110381083562902
3186,244,17,4,7.383673724954463
3187,230,31,23,7.603039855072464
3188,231,30,231,9.990916305916306
3189,233,28,0,6.228323795898903
3190,241,20,0,6.803848547717842
3191,233,28,0,6.678400095374344
3192,227,34,9,7.480845570239842
3193,230,31,0,6.402996376811594
3194,239,22,239,10.695917015341703
3195,243,18,0,6.983818015546411
3196,244,17,240,8.586739526411659
3197,231,30,231,10.374517797017797
3198,229,32,0,6.723173216885007
3199,229,32,1,7.078298156234838
3200,236,25,27,7.679447975517891
3201,232,29,0,6.811202107279693
3202,234,27,52,7.774786324786325
3203,229,32,0,7.108345463367297
3204,236,25,236,8.891393596986816
3205,238,23,20,7.5609477124183
3206,236,25,236,9.110238935969868
3207,230,31,0,6.781759661835748
3208,228,33,13,7.514184941520468
3209,237,24,0,6.674282700421942
3210,232,29,75,7.880511254789272
3211,238,23,174,8.18686974789916
3212,228,33,1,7.195928362573099
3213,232,29,0,6.4921731321839085
3214,228,33,82,7.872965399610136
3215,244,17,0,6.696672358834244
3216,243,18,237,8.61273776863283
3217,234,27,0,6.809521604938272
3218,238,23,46,7.724133986928105
3219,231,30,0,6.591772486772487
3220,228,33,3,7.398501461988304
3221,236,25,0,6.2199187853107345
3222,233,28,4,7.399452789699571
3223,242,19,155,8.102418503213958
3224,238,23,0,6.0103244631185815
3225,240,21,240,9.792004629629629
3226,232,29,0,6.090522030651341
3227,244,17,205,8.281967213114754
3228,242,19,10,7.524912764003672
3229,241,20,0,6.440665053019824
3230,234,27,234,9.94542497625831
3231,229,32,0,7.093515283842795
3232,230,31,0,6.403804347826087
3233,229,32,66,7.827048762736536
3234,229,32,0,6.30848981077147
3235,242,19,0,7.119548898071625
3236,243,18,242,8.80456675811614
3237,230,31,11,7.493230676328502
3238,241,20,0,7.091451129552789
3239,236,25,0,6.282684792843691
3240,231,30,1,7.127432659932659
3241,235,26,54,7.783390070921985
3242,245,16,245,10.898861678004534
3243,237,24,0,6.180956399437412
3244,234,27,0,5.995623219373219
3245,239,22,239,10.02339609483961
3246,243,18,41,7.709783950617283
3247,232,29,0,5.9889547413793105
3248,243,18,128,8.017960676726108
3249,232,29,232,10.028770354406129
3250,240,21,54,7.766991898148148
3251,234,27,126,8.032659069325737
3252,231,30,6,7.417550505050505
3253,243,18,1,7.197127343392776
3254,228,33,1,7.121989522417154
3255,230,31,0,6.297399758454107
3256,229,32,0,6.157829936923823
3257,238,23,0,6.222678571428571
3258,229,32,229,8.904882338670548
3259,235,26,0,6.835637115839244
3260,241,20,241,9.532072383586907
3261,237,24,237,10.801050164088139
3262,241,20,0,6.855058782849239
3263,235,26,54,7.784760047281324
3264,239,22,1,7.160638075313807
3265,234,27,0,6.360885565052232
3266,232,29,92,7.914244492337165
3267,232,29,60,7.8034794061302675
3268,244,17,120,7.983474499089254
3269,238,23,0,6.81390056022409
3270,235,26,0,6.109673758865248
3271,229,32,0,6.421843765162543
3272,234,27,234,10.66860992402659
3273,231,30,0,7.04480278980279
3274,243,18,118,7.963464791952446
3275,238,23,238,9.543667133520074
3276,239,22,35,7.685820548582055
3277,230,31,27,7.683185990338164
3278,232,29,232,8.926272749042145
3279,229,32,48,7.792069383794274
3280,240,21,240,10.508887731481481
3281,241,20,0,6.249610419548179
3282,244,17,0,6.590610200364299
3283,236,25,117,7.9963123822975515
3284,237,24,0,6.904626113455227
3285,239,22,239,9.370607856810786
3286,241,20,0,6.59881051175657
3287,234,27,21,7.614132241215574
3288,238,23,12,7.583628618113912
3289,242,19,0,6.900036730945822
3290,228,33,0,6.285461744639376
3291,227,34,0,6.378344346549192
3292,243,18,5,7.298232738911752
3293,232,29,232,10.484794061302681
3294,231,30,0,7.007824675324675
3295,231,30,231,9.899078884078884
3296,232,29,0,6.877794540229885
3297,231,30,118,8.024657287157288
3298,232,29,1,7.299756944444445
3299,237,24,0,6.110529770276606
3300,235,26,0,6.288274231678487
3301,237,24,0,6.398666197843413
3302,235,26,0,5.9922647754137115
3303,230,31,0,6.9156135265700485
3304,234,27,234,9.690696818613485
3305,241,20,60,7.827509220839096
3306,229,32,0,6.400223192624939
3307,247,14,247,10.413876518218624
3308,240,21,227,8.501261574074073
3309,226,35,0,6.597560226155359
3310,236,25,22,7.587263418079097
3311,234,27,0,6.080773979107312
3312,228,33,0,6.343983918128655
3313,244,17,0,6.520177595628415
3314,247,14,247,10.969163292847503
3315,241,20,126,7.9979126325495615
3316,238,23,23,7.627617880485528
3317,245,16,245,10.406759637188207
3318,238,23,238,8.78671918767507
3319,243,18,243,9.962005029721078
3320,236,25,80,7.890476694915254
3321,228,33,48,7.8078167641325535
3322,232,29,10,7.488967911877395
3323,229,32,25,7.586379184861717
3324,244,17,0,6.822150500910746
3325,238,23,1,7.0055765639589165
3326,229,32,229,9.61358806404658
